1545225926,cndt,1
1545225926,csbr,1
1545225926,ctas,1
1545225926,cvs,1
1545225926,cy,1
1545225926,dri,1
1545225926,fb,1
1545225926,fb,1
1545225926,fds,1
1545225926,fdx,1
1545225926,gis,1
1545225926,gsk,1
1545225926,gsk,1
1545225926,hsy,1
1545225926,ipo,1
1545225926,jbl,1
1545225926,jnj,1
1545225926,kmx,1
1545225926,labu,1
1545225926,lly,1
1545225926,mlhr,1
1545225926,mlnx,1
1545225926,nav,1
1545225926,neog,1
1545225926,nke,1
1545225926,orcl,1
1545225926,payx,1
1545225926,pfe,1
1545225926,rcii,1
1545225926,revg,1
1545225926,rs,1
1545225926,safm,1
1545225926,schl,1
1545225926,scs,1
1545225926,slb,1
1545225926,synh,1
1545225926,tlry,1
1545225926,tsla,1
1545225926,twst,1
1545225926,ty,1
1545225926,ty,1
1545225926,uaa,1
1545225926,ups,1
1545225926,vsto,1
1545225926,vuse,1
1545225926,wba,1
1545225926,wgo,1
1545225926,wor,1
1545225926,xbi,1
1545182829,vxx,1
1545177585,ll,1
1545167221,usd,1
1545163220,feny,1
1545163220,ll,1
1545157968,cbd,1
1545157968,dpw,1
1545157968,fm,1
1545157968,ibn,1
1545157968,ipo,1
1545157968,nhs,1
1545157968,snn,1
1545153652,tm,1
1545142912,jp,1
1545141398,abm,1
1545141398,acn,1
1545141398,apog,1
1545141398,ashx,1
1545141398,bb,1
1545141398,bhc,1
1545141398,bkd,1
1545141398,bw,1
1545141398,cban,1
1545141398,cbs,1
1545141398,ccl,1
1545141398,cfo,1
1545141398,csbr,1
1545141398,ctas,1
1545141398,dia,1
1545141398,dri,1
1545141398,dwt,1
1545141398,eols,1
1545141398,fds,1
1545141398,fdx,1
1545141398,fgen,1
1545141398,gis,1
1545141398,gogl,1
1545141398,gs,1
1545141398,ipo,1
1545141398,iwm,1
1545141398,jbl,1
1545141398,jnj,1
1545141398,kmx,1
1545141398,kr,1
1545141398,mdb,1
1545141398,mlhr,1
1545141398,mt,1
1545141398,nav,1
1545141398,nbev,1
1545141398,ncr,1
1545141398,neog,1
1545141398,nke,1
1545141398,nyt,1
1545141398,oas,1
1545141398,orcl,1
1545141398,payx,1
1545141398,pbyi,1
1545141398,qcom,1
1545141398,rbc,1
1545141398,rcii,1
1545141398,revg,1
1545141398,rf,1
1545141398,safm,1
1545141398,schl,1
1545141398,scs,1
1545141398,twst,1
1545141398,ty,1
1545141398,ty,1
1545141398,ugaz,1
1545141398,uvxy,1
1545141398,uxin,1
1545141398,viab,1
1545141398,wba,1
1545141398,wdc,1
1545141398,wgo,1
1545141398,wor,1
1545098011,nvda,1
1545089900,gdp,1
1545089900,ndaq,1
1545080558,ll,1
1545075153,agi,1
1545075153,cde,1
1545075153,ftch,1
1545075153,ifrx,1
1545075153,obsv,1
1545075153,ostk,1
1545075153,pvg,1
1545075153,uxin,1
1545074364,lw,1
1545074364,rbs,1
1545053653,abm,1
1545053653,acn,1
1545053653,ads,1
1545053653,amzn,1
1545053653,apog,1
1545053653,ashx,1
1545053653,atnx,1
1545053653,bb,1
1545053653,bby,1
1545053653,bmy,1
1545053653,bmy,1
1545053653,ccl,1
1545053653,cpk,1
1545053653,crbp,1
1545053653,csbr,1
1545053653,csl,1
1545053653,ctas,1
1545053653,dri,1
1545053653,emr,1
1545053653,endp,1
1545053653,eqt,1
1545053653,erj,1
1545053653,et,1
1545053653,fds,1
1545053653,fdx,1
1545053653,gis,1
1545053653,googl,1
1545053653,goos,1
1545053653,gs,1
1545053653,hca,1
1545053653,ipo,1
1545053653,jbl,1
1545053653,jnj,1
1545053653,kmx,1
1545053653,ltc,1
1545053653,mdb,1
1545053653,mdrx,1
1545053653,mlhr,1
1545053653,nav,1
1545053653,nbev,1
1545053653,neog,1
1545053653,nke,1
1545053653,orcl,1
1545053653,payx,1
1545053653,pcg,1
1545053653,pg,1
1545053653,revg,1
1545053653,rezi,1
1545053653,safm,1
1545053653,schl,1
1545053653,scs,1
1545053653,shw,1
1545053653,smg,1
1545053653,stor,1
1545053653,swk,1
1545053653,twst,1
1545053653,ty,1
1545053653,ty,1
1545053653,wba,1
1545053653,wcg,1
1545053653,wgo,1
1545053653,wor,1
1545053653,xlf,1
1545045921,ssl,1
1545045921,tsla,1
1545015080,ps,1
1544911641,ads,1
1544805634,chs,1
1544805634,fas,1
1544805634,hiiq,1
1544805634,jnj,1
1544805634,lasr,1
1544805634,wpm,1
1544805634,xpo,1
1544794246,aapl,1
1544794246,acb,1
1544794246,adbe,1
1544794246,ashx,1
1544794246,bb,1
1544794246,csco,1
1544794246,dia,1
1544794246,fb,1
1544794246,fb,1
1544794246,fprx,1
1544794246,fxe,1
1544794246,gm,1
1544794246,hsbc,1
1544794246,idra,1
1544794246,ipo,1
1544794246,iwm,1
1544794246,jdst,1
1544794246,mms,1
1544794246,mnst,1
1544794246,ms,1
1544794246,nbev,1
1544794246,nio,1
1544794246,nly,1
1544794246,nok,1
1544794246,pg,1
1544794246,qcom,1
1544794246,qqq,1
1544794246,regn,1
1544794246,sbux,1
1544794246,sdow,1
1544794246,tlry,1
1544794246,tqqq,1
1544794246,tsla,1
1544794246,ty,1
1544794246,ty,1
1544794246,vod,1
1544794246,wba,1
1544794246,wpm,1
1544794246,xom,1
1544794246,xpo,1
1544764029,csv,1
1544754486,tif,1
1544743531,ups,-1
1544734767,tlry,-1
1544727894,eps,1
1544721878,chs,1
1544721878,fas,1
1544721878,hiiq,1
1544721878,jnj,1
1544721878,lasr,1
1544721878,wpm,1
1544721878,xpo,1
1544710851,tm,1
1544707579,aapl,1
1544707579,adbe,1
1544707579,aeo,1
1544707579,agtc,1
1544707579,amag,1
1544707579,arwr,1
1544707579,ashx,1
1544707579,asna,1
1544707579,aspu,1
1544707579,avxl,1
1544707579,axnx,1
1544707579,bb,1
1544707579,bfam,1
1544707579,casy,1
1544707579,cdmo,1
1544707579,cien,1
1544707579,czr,1
1544707579,dlhc,1
1544707579,dlx,1
1544707579,domo,1
1544707579,dvax,1
1544707579,etn,1
1544707579,fcfs,1
1544707579,fivn,1
1544707579,fran,1
1544707579,fti,1
1544707579,gtim,1
1544707579,inse,1
1544707579,ip,1
1544707579,ipo,1
1544707579,iret,1
1544707579,jbgs,1
1544707579,kfy,1
1544707579,lm,1
1544707579,mdlz,1
1544707579,mrvl,1
1544707579,mtrx,1
1544707579,nbev,1
1544707579,ndsn,1
1544707579,nok,1
1544707579,nx,1
1544707579,oxm,1
1544707579,pej,1
1544707579,pg,1
1544707579,phx,1
1544707579,plab,1
1544707579,pvtl,1
1544707579,seac,1
1544707579,seas,1
1544707579,sfix,1
1544707579,smmt,1
1544707579,ste,1
1544707579,strm,1
1544707579,tlrd,1
1544707579,tsco,1
1544707579,tusa,1
1544707579,ty,1
1544707579,ty,1
1544707579,ubs,1
1544707579,veru,1
1544707579,vnce,1
1544707579,vra,1
1544707579,wdr,1
1544707579,xpo,1
1544707579,zm,1
1544644856,cfa,1
1544644856,ec,1
1544644856,nvda,1
1544644856,org,1
1544644856,ttm,1
1544644856,xlnx,1
1544633475,atnx,1
1544633475,dbv,1
1544633475,dbvt,1
1544633475,je,1
1544633475,jg,1
1544633475,lx,1
1544633475,nbix,1
1544633475,uxin,1
1544624874,bb,-1
1544624874,dd,-1
1544624874,sp,-1
1544621469,acb,1
1544621469,adbe,1
1544621469,aeo,1
1544621469,amzn,1
1544621469,arwr,1
1544621469,ashx,1
1544621469,asna,1
1544621469,aspu,1
1544621469,axnx,1
1544621469,bb,1
1544621469,bhc,1
1544621469,bp,1
1544621469,cs,1
1544621469,casy,1
1544621469,cdmo,1
1544621469,cfo,1
1544621469,cien,1
1544621469,cort,1
1544621469,cs,1
1544621469,dia,1
1544621469,dlhc,1
1544621469,ebay,1
1544621469,enb,1
1544621469,fran,1
1544621469,fslr,1
1544621469,fti,1
1544621469,gtim,1
1544621469,iff,1
1544621469,inse,1
1544621469,ip,1
1544621469,ipo,1
1544621469,iret,1
1544621469,krp,1
1544621469,lx,1
1544621469,mci,1
1544621469,mnk,1
1544621469,ms,1
1544621469,msft,1
1544621469,nbev,1
1544621469,nbix,1
1544621469,ndsn,1
1544621469,nvda,1
1544621469,nx,1
1544621469,oxm,1
1544621469,phx,1
1544621469,plab,1
1544621469,pvtl,1
1544621469,qqq,1
1544621469,seac,1
1544621469,sfix,1
1544621469,smmt,1
1544621469,strm,1
1544621469,swir,1
1544621469,tlrd,1
1544621469,tsla,1
1544621469,tvix,1
1544621469,ty,1
1544621469,ty,1
1544621469,unm,1
1544621469,uxin,1
1544621469,veru,1
1544621469,vra,1
1544621469,vz,1
1544621469,xlk,1
1544621469,zm,1
1544619217,ipo,1
1544619217,uber,1
1544602201,bbc,1
1544594587,hni,1
1544578914,tsla,1
1544556084,yld,1
1544554655,tw,-1
1544540542,armk,1
1544540542,asna,1
1544540542,hmn,1
1544540542,mgnx,1
1544540542,sfix,1
1544536727,cbd,1
1544536521,aapl,1
1544536521,adbe,1
1544536521,aeo,1
1544536521,ajg,1
1544536521,ap,1
1544536521,arwr,1
1544536521,ashx,1
1544536521,asna,1
1544536521,aspu,1
1544536521,axnx,1
1544536521,bb,1
1544536521,casy,1
1544536521,cbs,1
1544536521,cdmo,1
1544536521,cfo,1
1544536521,cien,1
1544536521,cvs,1
1544536521,dlhc,1
1544536521,entx,1
1544536521,ff,1
1544536521,fran,1
1544536521,fti,1
1544536521,gm,1
1544536521,goog,1
1544536521,googl,1
1544536521,goos,1
1544536521,gtim,1
1544536521,hban,1
1544536521,inse,1
1544536521,intc,1
1544536521,ip,1
1544536521,ipo,1
1544536521,iret,1
1544536521,iyr,1
1544536521,leco,1
1544536521,lm,1
1544536521,mfc,1
1544536521,msft,1
1544536521,ndsn,1
1544536521,nx,1
1544536521,oxm,1
1544536521,pfe,1
1544536521,phx,1
1544536521,plab,1
1544536521,ptla,1
1544536521,pvtl,1
1544536521,qcom,1
1544536521,seac,1
1544536521,sfe,1
1544536521,sfix,1
1544536521,smmt,1
1544536521,strm,1
1544536521,tlrd,1
1544536521,tsla,1
1544536521,tvix,1
1544536521,tvty,1
1544536521,ty,1
1544536521,ty,1
1544536521,uaa,1
1544536521,ubs,1
1544536521,uvxy,1
1544536521,veru,1
1544536521,vra,1
1544536521,vxx,1
1544536521,vz,1
1544536521,wpp,1
1544536521,zm,1
1544484237,cvy,1
1544484237,sp,1
1544472285,msft,1
1544471832,axp,-1
1544470837,grts,1
1544470837,knsa,1
1544470837,mgnx,1
1544470837,mpx,1
1544470837,syx,1
1544470837,tvty,1
1544470837,uxin,1
1544470837,xper,1
1544460656,abil,1
1544460656,acad,1
1544460656,ag,1
1544460656,aimt,1
1544460656,amh,1
1544460656,amp,1
1544460656,bax,1
1544460656,bbdc,1
1544460656,bdc,1
1544460656,bpmx,1
1544460656,cbrl,1
1544460656,cgc,1
1544460656,cisn,1
1544460656,clro,1
1544460656,cndt,1
1544460656,cohn,1
1544460656,crox,1
1544460656,dex,1
1544460656,dpw,1
1544460656,dxyn,1
1544460656,eidx,1
1544460656,eqs,1
1544460656,et,1
1544460656,gbr,1
1544460656,gpor,1
1544460656,hbmd,1
1544460656,iqv,1
1544460656,isdr,1
1544460656,jcp,1
1544460656,jcs,1
1544460656,jp,1
1544460656,mcf,1
1544460656,mn,1
1544460656,nbh,1
1544460656,nbo,1
1544460656,nbw,1
1544460656,nclh,1
1544460656,oesx,1
1544460656,oxbr,1
1544460656,pdex,1
1544460656,pdfs,1
1544460656,plc,1
1544460656,pnr,1
1544460656,prts,1
1544460656,rbbn,1
1544460656,rdvt,1
1544460656,sbs,1
1544460656,shak,1
1544460656,sqm,1
1544460656,tast,1
1544460656,tedu,1
1544460656,tlf,1
1544460656,wsr,1
1544460623,aat,1
1544460623,abbv,1
1544460623,alrm,1
1544460623,amp,1
1544460623,aon,1
1544460623,apo,1
1544460623,bb,1
1544460623,bbt,1
1544460623,bc,1
1544460623,bki,1
1544460623,cn,1
1544460623,cbre,1
1544460623,clbk,1
1544460623,clx,1
1544460623,cn,1
1544460623,cnne,1
1544460623,ctl,1
1544460623,eidx,1
1544460623,emn,1
1544460623,enb,1
1544460623,etm,1
1544460623,evop,1
1544460623,fivn,1
1544460623,fult,1
1544460623,glu,1
1544460623,gluu,1
1544460623,goog,1
1544460623,hlx,1
1544460623,hmsy,1
1544460623,hrl,1
1544460623,hsic,1
1544460623,hy,1
1544460623,jbgs,1
1544460623,jnj,1
1544460623,kdp,1
1544460623,ktn,1
1544460623,kura,1
1544460623,lhc,1
1544460623,lhc,1
1544460623,lhc,1
1544460623,lhcg,1
1544460623,lly,1
1544460623,lpg,1
1544460623,lyb,1
1544460623,mhk,1
1544460623,mms,1
1544460623,mpw,1
1544460623,ncbs,1
1544460623,newr,1
1544460623,ocn,1
1544460623,qtnt,1
1544460623,resi,1
1544460623,ribt,1
1544460623,seic,1
1544460623,smtc,1
1544460623,snv,1
1544460623,tpic,1
1544460623,ual,1
1544460623,uscr,1
1544460623,vgr,1
1544460623,vslr,1
1544460623,wcg,1
1544460623,wec,1
1544460623,wmt,1
1544460623,yext,1
1544459587,dtea,1
1544458748,ui,1
1544447939,aig,-1
1544447939,aig,-1
1544447939,eps,-1
1544447939,et,-1
1544419964,cron,-1
1544403550,cfo,1
1544380147,mom,1
1544364159,cgc,1
1544364159,smg,1
1544362296,le,1
1544341899,usd,1
1544309300,asys,-1
1544309300,brfs,-1
1544309300,cnce,-1
1544309300,hl,-1
1544309300,lxu,-1
1544309300,rgld,-1
1544309300,sppi,-1
1544308107,org,1
1544219337,sp,-1
1544218055,kb,1
1544210124,dtea,1
1544210124,pm,1
1544206209,usd,1
1544201154,aobc,1
1544201154,cmtl,1
1544201154,cron,1
1544201154,dlth,1
1544201154,dnr,1
1544201154,jout,1
1544201154,knsa,1
1544201154,mtn,1
1544201154,unfi,1
1544201154,uxin,1
1544198531,cron,1
1544195585,cbd,1
1544193414,cbd,1
1544190054,cbd,1
1544189690,cbd,1
1544189346,aapl,1
1544189346,amzn,1
1544189346,aobc,1
1544189346,aph,1
1544189346,ashx,1
1544189346,avgo,1
1544189346,bb,1
1544189346,chscp,1
1544189346,cron,1
1544189346,cvx,1
1544189346,dwt,1
1544189346,expd,1
1544189346,fcau,1
1544189346,feye,1
1544189346,fms,1
1544189346,ibm,1
1544189346,ipo,1
1544189346,jp,1
1544189346,mtn,1
1544189346,pcar,1
1544189346,pnr,1
1544189346,ps,1
1544189346,sfe,1
1544189346,tsla,1
1544189346,ty,1
1544189346,ty,1
1544189346,ulta,1
1544189346,unfi,1
1544189346,uso,1
1544189346,uwt,1
1544189346,wmt,1
1544189346,zumz,1
1544112293,okta,1
1544112293,zuo,1
1544110472,cldr,-1
1544110472,okta,-1
1544110472,plce,-1
1544110472,trox,-1
1544110472,uxin,-1
1544106448,ll,1
1544105094,cbd,-1
1544103882,aapl,1
1544103882,aeo,1
1544103882,aig,1
1544103882,aig,1
1544103882,allo,1
1544103882,amzn,1
1544103882,aobc,1
1544103882,aph,1
1544103882,ashx,1
1544103882,avgo,1
1544103882,avya,1
1544103882,bb,1
1544103882,bl,1
1544103882,bmo,1
1544103882,bned,1
1544103882,bx,1
1544103882,cfo,1
1544103882,cldr,1
1544103882,cvs,1
1544103882,dg,1
1544103882,dlth,1
1544103882,docu,1
1544103882,fb,1
1544103882,fb,1
1544103882,fgp,1
1544103882,gco,1
1544103882,giii,1
1544103882,gms,1
1544103882,googl,1
1544103882,hds,1
1544103882,hpe,1
1544103882,hqy,1
1544103882,ht,1
1544103882,ipo,1
1544103882,kr,1
1544103882,le,1
1544103882,mdb,1
1544103882,mei,1
1544103882,mik,1
1544103882,mnk,1
1544103882,mov,1
1544103882,mrvl,1
1544103882,noc,1
1544103882,ntla,1
1544103882,okta,1
1544103882,olli,1
1544103882,pdco,1
1544103882,plce,1
1544103882,qqq,1
1544103882,rh,1
1544103882,rmr,1
1544103882,sgu,1
1544103882,sid,1
1544103882,sji,1
1544103882,smar,1
1544103882,supn,1
1544103882,thor,1
1544103882,tsla,1
1544103882,tvix,1
1544103882,twtr,1
1544103882,ty,1
1544103882,ty,1
1544103882,ulta,1
1544103882,vxx,1
1544103882,wb,1
1544103882,wfc,1
1544103882,yum,1
1544103882,zs,1
1544101731,cbd,1
1544061002,cdr,1
1544035690,cfo,1
1544035690,veev,1
1544021824,eps,1
1544021824,sp,1
1544021824,ttm,1
1544021415,dg,-1
1544021415,intc,-1
1544019611,gs,1
1544019611,mrvl,1
1544002065,algt,1
1544002065,md,1
1543980097,aapl,-1
1543957352,ag,-1
1543953251,okta,1
1543949242,mcx,1
1543948193,mcx,1
1543937037,apha,1
1543937037,avya,1
1543937037,bldr,1
1543937037,clvs,1
1543937037,krnt,1
1543937037,mov,1
1543937037,rh,1
1543937037,sens,1
1543937037,ugaz,1
1543936073,amd,1
1543936073,amzn,1
1543935808,adp,1
1543935808,cme,1
1543930631,aapl,1
1543930631,aeo,1
1543930631,amg,1
1543930631,amgn,1
1543930631,aobc,1
1543930631,aph,1
1543930631,apha,1
1543930631,ashx,1
1543930631,avgo,1
1543930631,avya,1
1543930631,bb,1
1543930631,bmo,1
1543930631,bned,1
1543930631,bx,1
1543930631,cldr,1
1543930631,cron,1
1543930631,cvs,1
1543930631,dg,1
1543930631,dlth,1
1543930631,docu,1
1543930631,eem,1
1543930631,fgp,1
1543930631,fslr,1
1543930631,giii,1
1543930631,gld,1
1543930631,gms,1
1543930631,hd,1
1543930631,hds,1
1543930631,hpe,1
1543930631,hqy,1
1543930631,hsbc,1
1543930631,ilmn,1
1543930631,ipo,1
1543930631,iq,1
1543930631,iyr,1
1543930631,jnug,1
1543930631,kmx,1
1543930631,kr,1
1543930631,lila,1
1543930631,mdb,1
1543930631,mik,1
1543930631,mov,1
1543930631,mrvl,1
1543930631,okta,1
1543930631,olli,1
1543930631,pdco,1
1543930631,plce,1
1543930631,ppx,1
1543930631,rh,1
1543930631,rmr,1
1543930631,smar,1
1543930631,tgtx,1
1543930631,tlt,1
1543930631,ty,1
1543930631,ty,1
1543930631,uco,1
1543930631,ulta,1
1543930631,wb,1
1543930631,wm,1
1543930631,zs,1
1543894832,td,1
1543885436,rvrs,-1
1543873872,pe,-1
1543861128,ttwo,1
1543858082,apha,1
1543858082,arlo,1
1543858082,bhvn,1
1543858082,clvs,1
1543858082,cron,1
1543858082,disca,1
1543858082,gbt,1
1543858082,gsk,1
1543858082,gsk,1
1543858082,plc,1
1543858082,tvix,1
1543858082,vnda,1
1543857809,acb,1
1543857809,rh,1
1543856741,amp,1
1543856741,amrs,1
1543856741,asys,1
1543856741,brpa,1
1543856741,bw,1
1543856741,cgc,1
1543856741,chu,1
1543856741,ctxs,1
1543856741,cutr,1
1543856741,dfin,1
1543856741,dhx,1
1543856741,dhxm,1
1543856741,dsm,1
1543856741,efoi,1
1543856741,epc,1
1543856741,epc,1
1543856741,et,1
1543856741,gatx,1
1543856741,gifi,1
1543856741,hzn,1
1543856741,insw,1
1543856741,ircp,1
1543856741,jcp,1
1543856741,lca,1
1543856741,lm,1
1543856741,lmfa,1
1543856741,lub,1
1543856741,mcep,1
1543856741,md,1
1543856741,mdc,1
1543856741,mdca,1
1543856741,mrus,1
1543856741,ndls,1
1543856741,nhc,1
1543856741,nhld,1
1543856741,nptn,1
1543856741,oi,1
1543856741,omp,1
1543856741,penn,1
1543856741,plc,1
1543856741,prts,1
1543856741,pvac,1
1543856741,rckt,1
1543856741,rtw,1
1543856741,sblk,1
1543856741,silc,1
1543856741,ssp,1
1543856741,strs,1
1543856741,syy,1
1543856741,tdw,1
1543856741,tdw,1
1543856741,tr,1
1543856741,yuma,1
1543856710,abbv,1
1543856710,abt,1
1543856710,ads,1
1543856710,adus,1
1543856710,amp,1
1543856710,aveo,1
1543856710,bpfh,1
1543856710,cabo,1
1543856710,cday,1
1543856710,cdna,1
1543856710,cerc,1
1543856710,crmd,1
1543856710,crto,1
1543856710,dxlg,1
1543856710,eeft,1
1543856710,extn,1
1543856710,fn,1
1543856710,frgi,1
1543856710,gff,1
1543856710,hcm,1
1543856710,hmsy,1
1543856710,hri,1
1543856710,hy,1
1543856710,jbgs,1
1543856710,lly,1
1543856710,mcf,1
1543856710,mmi,1
1543856710,mnro,1
1543856710,mtd,1
1543856710,mtdr,1
1543856710,ndls,1
1543856710,ngl,1
1543856710,nhf,1
1543856710,otel,1
1543856710,pacw,1
1543856710,penn,1
1543856710,pfgc,1
1543856710,plc,1
1543856710,pm,1
1543856710,psxp,1
1543856710,rezi,1
1543856710,rp,1
1543856710,seic,1
1543856710,sfm,1
1543856710,shak,1
1543856710,stld,1
1543856710,stx,1
1543856710,syy,1
1543856710,tds,1
1543856710,tge,1
1543856710,tmo,1
1543856710,tpic,1
1543856710,ttd,1
1543856710,twtr,1
1543856710,unh,1
1543856710,uscr,1
1543856710,vac,1
1543856710,vg,1
1543856710,vgr,1
1543856710,vtv,1
1543856710,vtvt,1
1543856710,wec,1
1543856710,wmt,1
1543856710,yeti,1
1543845403,aeo,1
1543845403,amzn,1
1543845403,aobc,1
1543845403,argx,1
1543845403,ashx,1
1543845403,avgo,1
1543845403,avya,1
1543845403,bb,1
1543845403,bmo,1
1543845403,bned,1
1543845403,cldr,1
1543845403,clvs,1
1543845403,cweb,1
1543845403,db,1
1543845403,dg,1
1543845403,dgx,1
1543845403,dlth,1
1543845403,docu,1
1543845403,drv,1
1543845403,fcau,1
1543845403,fgp,1
1543845403,fmc,1
1543845403,gbt,1
1543845403,giii,1
1543845403,gm,1
1543845403,gms,1
1543845403,gsk,1
1543845403,gsk,1
1543845403,hds,1
1543845403,hp,1
1543845403,hpe,1
1543845403,hqy,1
1543845403,ipo,1
1543845403,iq,1
1543845403,kr,1
1543845403,labu,1
1543845403,leco,1
1543845403,mdb,1
1543845403,mik,1
1543845403,mov,1
1543845403,mrvl,1
1543845403,msft,1
1543845403,nbev,1
1543845403,nke,1
1543845403,nxp,1
1543845403,nxpi,1
1543845403,nxst,1
1543845403,ocul,1
1543845403,okta,1
1543845403,olli,1
1543845403,pdco,1
1543845403,plce,1
1543845403,qcom,1
1543845403,rdhl,1
1543845403,rh,1
1543845403,rmr,1
1543845403,smar,1
1543845403,syrs,1
1543845403,tsla,1
1543845403,ty,1
